SAMPLE DATE,COMMODITY,LAB NUMBER,STATE/COUNTRY OF ORIGIN,GROWER CITY,ORGANIC COMMODITY,ILLEGAL CASE NUMBER,BRANDNAME,COLLECTION SITE NAME,COLLECTION SITE CITY,COLLECTION SITE TYPE,ANALYSIS TYPE,PESTICIDE SCREEN,CHEMICAL DETECTED (IF ANY),AMOUNT OF CHEMICAL DETECTED (PPM),U.S. EPA TOLERANCE LEVEL (PPM),MINIMUM DETECTION LIMIT (PPM)
7-Jan-14,KALE,R14M00052,United States,"Oakland, CA",No,,Ratto Bros,Galli Produce,"San Jose, CA",Wholesale,Basic Screening,LCMSMS,MANDIPROPAMID,0.07,25,0.01
7-Jan-14,KALE,R14M00052,United States,"Oakland, CA",No,,Ratto Bros,Galli Produce,"San Jose, CA",Wholesale,Basic Screening,LCMSMS,FLUOPICOLIDE,1.08,18,0.01
7-Jan-14,KALE,R14M00052,United States,"Oakland, CA",No,,Ratto Bros,Galli Produce,"San Jose, CA",Wholesale,Basic Screening,LCMSMS,PYRACLOSTROBIN,0.472,16,0.01
7-Jan-14,POMEGRANATE (MISCELLANEOUS FRUIT),R14M00053,California,,No,,California Fresh Fruit,Galli Produce,"San Jose, CA",Wholesale,Basic Screening,LCMSMS,FLUDIOXONIL,1.74,5,0.02
7-Jan-14,POMEGRANATE (MISCELLANEOUS FRUIT),R14M00053,California,,No,,California Fresh Fruit,Galli Produce,"San Jose, CA",Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,"BEETS, GENERAL",R14M00054,United States,"Canby, OR",No,,C&S Farms LLC,Galli Produce,"San Jose, CA",Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,"BEETS, GENERAL",R14M00054,United States,"Canby, OR",No,,C&S Farms LLC,Galli Produce,"San Jose, CA",Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,ORANGE (ALL OR UNSPEC),R14M00042,United States,,No,,Texas Sweetie,El Valle Produce,"Watsonville, Ca",Retail,Basic Screening,LCMSMS,FENBUCONAZOLE,0.024,1,0.02
7-Jan-14,ORANGE (ALL OR UNSPEC),R14M00042,United States,,No,,Texas Sweetie,El Valle Produce,"Watsonville, Ca",Retail,Basic Screening,LCMSMS,IMAZALIL,1.62,10,0.01
7-Jan-14,ORANGE (ALL OR UNSPEC),R14M00042,United States,,No,,Texas Sweetie,El Valle Produce,"Watsonville, Ca",Retail,Basic Screening,LCMSMS,THIABENDAZOLE,1.44,10,0.01
7-Jan-14,ORANGE (ALL OR UNSPEC),R14M00042,United States,,No,,Texas Sweetie,El Valle Produce,"Watsonville, Ca",Retail,Basic Screening,GCMSMS,FENPROPATHRIN,0.013,2,0.01
7-Jan-14,CARROTS (ROOT CROP),R14M00043,United States,"Bakersfield, CA",No,,Green Giant Fresh,El Valle Produce,"Watsonville, CA",Retail,Basic Screening,GCMSMS,TRIFLURALIN,0.021,1,0.01
7-Jan-14,CARROTS (ROOT CROP),R14M00043,United States,"Bakersfield, CA",No,,Green Giant Fresh,El Valle Produce,"Watsonville, CA",Retail,Basic Screening,LCMSMS,METALAXYL,0.012,0.5,0.01
7-Jan-14,CARROTS (ROOT CROP),R14M00043,United States,"Bakersfield, CA",No,,Green Giant Fresh,El Valle Produce,"Watsonville, CA",Retail,Basic Screening,LCMSMS,BOSCALID,0.035,1,0.01
7-Jan-14,CARROTS (ROOT CROP),R14M00044,California,,No,,Grimmway Farms,El Valle Produce,"Watsonville, Ca",Retail,Basic Screening,GCMSMS,,0,,
7-Jan-14,CARROTS (ROOT CROP),R14M00044,California,,No,,Grimmway Farms,El Valle Produce,"Watsonville, Ca",Retail,Basic Screening,LCMSMS,,0,,
7-Jan-14,KIWI FRUIT,R14M00045,California,,No,,California Kiwifruit,El Valle Produce,"Watsonville, CA",Retail,Basic Screening,LCMSMS,,0,,
7-Jan-14,KIWI FRUIT,R14M00045,California,,No,,California Kiwifruit,El Valle Produce,"Watsonville, CA",Retail,Basic Screening,GCMSMS,ESFENVALERATE,0.041,0.5,0.01
7-Jan-14,"POTATO (WHITE, IRISH, RED, RUSSET)",R14M00019,United States,"Burlington, WA",No,,Double-W,What A Tomato,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,"POTATO (WHITE, IRISH, RED, RUSSET)",R14M00019,United States,"Burlington, WA",No,,Double-W,What A Tomato,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,TOMATILLO,R14M00020,Mexico,,Yes,,Covilli Organic Vegetables,Earl's Organic,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,TOMATILLO,R14M00020,Mexico,,Yes,,Covilli Organic Vegetables,Earl's Organic,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,STRAWBERRY (ALL OR UNSPEC),R14M00021,United States,,No,,Driscoll's,Earl's Organic,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,STRAWBERRY (ALL OR UNSPEC),R14M00021,United States,,No,,Driscoll's,Earl's Organic,San Francisco,Wholesale,Basic Screening,LCMSMS,SPINOSAD,0.082,1,0.01
7-Jan-14,"PEA, SNOW (SUGAR PEA)",R14M00022,Mexico,,Yes,,Del Cabo,Earl's Organic,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,"PEA, SNOW (SUGAR PEA)",R14M00022,Mexico,,Yes,,Del Cabo,Earl's Organic,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,ONIONS (GREEN),R14M00023,Mexico,,Yes,,Organic Girl,Earl's Organic,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,ONIONS (GREEN),R14M00023,Mexico,,Yes,,Organic Girl,Earl's Organic,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,"CILANTRO (CHINESE PARSLEY, CORIANDER LEAVES)",R14M00024,United States,,Yes,,Lakeside,Earl's Organic,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,"CILANTRO (CHINESE PARSLEY, CORIANDER LEAVES)",R14M00024,United States,,Yes,,Lakeside,Earl's Organic,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,"CUCUMBER (PICKLING, CHINESE, ETC.)",R14M00025,Mexico,,Yes,,Covilli Organic Vegetables,Earl's Organic,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,"CUCUMBER (PICKLING, CHINESE, ETC.)",R14M00025,Mexico,,Yes,,Covilli Organic Vegetables,Earl's Organic,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,BROCCOLI,R14M00026,Mexico,,Yes,,Devine Organics,Earl's Organic,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,BROCCOLI,R14M00026,Mexico,,Yes,,Devine Organics,Earl's Organic,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,ORANGE (ALL OR UNSPEC),R14M00028,Mexico,"Sonora, Mexico",Yes,,Purity,Earl's Organic Produce,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,ORANGE (ALL OR UNSPEC),R14M00028,Mexico,"Sonora, Mexico",Yes,,Purity,Earl's Organic Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,TOMATO,R14M00029,Mexico,,Yes,,Wholesum Harvest,Earl's Organic Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,TOMATO,R14M00029,Mexico,,Yes,,Wholesum Harvest,Earl's Organic Produce,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,SWISS CHARD (SPINACH BEET),R14M00030,United States,,Yes,,Foxy Organic,Earl's Organic Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,SWISS CHARD (SPINACH BEET),R14M00030,United States,,Yes,,Foxy Organic,Earl's Organic Produce,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,SPINACH,R14M00031,United States,,Yes,,Lakeside Organic Garden,Earl's Organic Prod.,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,SPINACH,R14M00031,United States,,Yes,,Lakeside Organic Garden,Earl's Organic Prod.,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,"BEANS (GREEN, STRING)",R14M00032,Mexico,,No,,Top Seven,What a Tomato,San Francisco,Wholesale,Basic Screening,LCMSMS,THIOPHANATE-METHYL,0.091,2,0.01
7-Jan-14,"BEANS (GREEN, STRING)",R14M00032,Mexico,,No,,Top Seven,What a Tomato,San Francisco,Wholesale,Basic Screening,GCMSMS,BIFENTHRIN,0.037,0.6,0.01
7-Jan-14,MANGO,R14M00033,Ecuador,,No,,Exofrut,What a Tomato,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,MANGO,R14M00033,Ecuador,,No,,Exofrut,What a Tomato,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,PRICKLYPEAR CACTUS PADS,R14M00034,Mexico,,No,T-002-N14,Mexpogroup,Washington Vegetable,San Francisco,Wholesale,Basic Screening,LCMSMS,MONOCROTOPHOS,0.068,NTE,0.01
7-Jan-14,PRICKLYPEAR CACTUS PADS,R14M00034,Mexico,,No,T-002-N14,Mexpogroup,Washington Vegetable,San Francisco,Wholesale,Basic Screening,LCMSMS,CHLORPYRIFOS,0.034,NTE,0.02
7-Jan-14,PRICKLYPEAR CACTUS PADS,R14M00034,Mexico,,No,T-002-N14,Mexpogroup,Washington Vegetable,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,"BEANS (GREEN, STRING)",R14M00035,Mexico,,No,,none,Washington Vegetable,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,"BEANS (GREEN, STRING)",R14M00035,Mexico,,No,,none,Washington Vegetable,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,TOMATILLO,R14M00036,Mexico,"Tijuana, Mexico",No,,Mexpo Group,Washington Vegetable,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
7-Jan-14,TOMATILLO,R14M00036,Mexico,"Tijuana, Mexico",No,,Mexpo Group,Washington Vegetable,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
7-Jan-14,ARTICHOKE (GLOBE) (ALL OR UNSPEC),R14M00016,Mexico,,No,,Artichokes PL,Safeway Distribution Center,Tracy,Chain Distribution,Basic Screening,LCMSMS,MYCLOBUTANIL,0.023,0.9,0.02
7-Jan-14,ARTICHOKE (GLOBE) (ALL OR UNSPEC),R14M00016,Mexico,,No,,Artichokes PL,Safeway Distribution Center,Tracy,Chain Distribution,Basic Screening,GCMSMS,PERMETHRIN,0.052,5,0.01
7-Jan-14,PEACH,R14M00027,Chile,"LIDA, Chile",No,,Montolin,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,BUPROFEZIN,0.013,9,0.01
7-Jan-14,PEACH,R14M00027,Chile,"LIDA, Chile",No,,Montolin,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,IPRODIONE,0.824,20,0.01
8-Jan-14,PAPAYA,2140017,Mexico,,No,,Rodrifrut,Superior Grocers,Cudahy,Retail,Basic Screening,LCMSMS,THIABENDAZOLE,0.025,5,0.01
8-Jan-14,PAPAYA,2140017,Mexico,,No,,Rodrifrut,Superior Grocers,Cudahy,Retail,Basic Screening,Organophosphates,,0,,
8-Jan-14,PAPAYA,2140017,Mexico,,No,,Rodrifrut,Superior Grocers,Cudahy,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
8-Jan-14,PAPAYA,2140017,Mexico,,No,,Rodrifrut,Superior Grocers,Cudahy,Retail,Basic Screening,LCMSMS,AZOXYSTROBIN,0.027,2,0.01
8-Jan-14,PAPAYA,2140017,Mexico,,No,,Rodrifrut,Superior Grocers,Cudahy,Retail,Basic Screening,LCMSMS,FLUDIOXONIL,0.06,5,0.02
8-Jan-14,"CILANTRO (CHINESE PARSLEY, CORIANDER LEAVES)",2140018,California,Oxnard,No,,Nava Fresh Cilantro,Superior Grocers,Cudahy,Retail,Basic Screening,LCMSMS,,0,,
8-Jan-14,"CILANTRO (CHINESE PARSLEY, CORIANDER LEAVES)",2140018,California,Oxnard,No,,Nava Fresh Cilantro,Superior Grocers,Cudahy,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
8-Jan-14,"CILANTRO (CHINESE PARSLEY, CORIANDER LEAVES)",2140018,California,Oxnard,No,,Nava Fresh Cilantro,Superior Grocers,Cudahy,Retail,Basic Screening,Organophosphates,,0,,
8-Jan-14,PRICKLYPEAR CACTUS PADS,2140019,Mexico,,No,T-003-S14,Precioso Produce,Superior Grocers,Cudahy,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
8-Jan-14,PRICKLYPEAR CACTUS PADS,2140019,Mexico,,No,T-003-S14,Precioso Produce,Superior Grocers,Cudahy,Retail,Basic Screening,LCMSMS,CARBENDAZIM,0.125,NTE,0.01
8-Jan-14,PRICKLYPEAR CACTUS PADS,2140019,Mexico,,No,T-003-S14,Precioso Produce,Superior Grocers,Cudahy,Retail,Basic Screening,Organophosphates,,0,,
8-Jan-14,PRICKLYPEAR CACTUS PADS,2140019,Mexico,,No,T-003-S14,Precioso Produce,Superior Grocers,Cudahy,Retail,Basic Screening,LCMSMS,MONOCROTOPHOS,0.669,NTE,0.01
8-Jan-14,"BEANS (GREEN, STRING)",2140020,Mexico,,No,,CAJA Coliman,Superior Grocers,Cudahy,Retail,Basic Screening,Organophosphates,,0,,
8-Jan-14,"BEANS (GREEN, STRING)",2140020,Mexico,,No,,CAJA Coliman,Superior Grocers,Cudahy,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
8-Jan-14,"BEANS (GREEN, STRING)",2140020,Mexico,,No,,CAJA Coliman,Superior Grocers,Cudahy,Retail,Basic Screening,LCMSMS,,0,,
8-Jan-14,KALE,2140021,California,,No,,San Miguel,Northern Produce,Commerce,Wholesale,Basic Screening,LCMSMS,SPIROTETRAMAT,0.449,8,0.01
8-Jan-14,KALE,2140021,California,,No,,San Miguel,Northern Produce,Commerce,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
8-Jan-14,KALE,2140021,California,,No,,San Miguel,Northern Produce,Commerce,Wholesale,Basic Screening,Organophosphates,,0,,
8-Jan-14,KALE,2140021,California,,No,,San Miguel,Northern Produce,Commerce,Wholesale,Basic Screening,LCMSMS,ACETAMIPRID,0.063,15,0.01
8-Jan-14,KALE,2140021,California,,No,,San Miguel,Northern Produce,Commerce,Wholesale,Basic Screening,LCMSMS,CHLORANTRANILIPROLE,0.05,11,0.02
8-Jan-14,KALE,2140021,California,,No,,San Miguel,Northern Produce,Commerce,Wholesale,Basic Screening,LCMSMS,MANDIPROPAMID,0.029,25,0.01
8-Jan-14,PEACH,2140022,Chile,,No,T-004-S14,Green Tree,Northern Produce Co.,Commerce,Wholesale,Basic Screening,Chlorinated Hydrocarbons,IPRODIONE,5.98,20,0.02
8-Jan-14,PEACH,2140022,Chile,,No,T-004-S14,Green Tree,Northern Produce Co.,Commerce,Wholesale,Basic Screening,LCMSMS,IMAZALIL,0.011,NTE,0.01
8-Jan-14,PEACH,2140022,Chile,,No,T-004-S14,Green Tree,Northern Produce Co.,Commerce,Wholesale,Basic Screening,LCMSMS,THIABENDAZOLE,0.01,NTE,0.01
8-Jan-14,PEACH,2140022,Chile,,No,T-004-S14,Green Tree,Northern Produce Co.,Commerce,Wholesale,Basic Screening,Organophosphates,,0,,
8-Jan-14,GRAPES,2140023,Chile,,No,,Valdovinos,Northern Produce Co.,Commerce,Wholesale,Basic Screening,Organophosphates,,0,,
8-Jan-14,GRAPES,2140023,Chile,,No,,Valdovinos,Northern Produce Co.,Commerce,Wholesale,Basic Screening,LCMSMS,,0,,
8-Jan-14,GRAPES,2140023,Chile,,No,,Valdovinos,Northern Produce Co.,Commerce,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
8-Jan-14,TOMATILLO,2140024,Mexico,,No,,Meche's,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,LCMSMS,,0,,
8-Jan-14,TOMATILLO,2140024,Mexico,,No,,Meche's,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,Organophosphates,,0,,
8-Jan-14,TOMATILLO,2140024,Mexico,,No,,Meche's,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,Chlorinated Hydrocarbons,CYPERMETHRIN,0.06,0.2,0.02
8-Jan-14,"PEA, SNOW (SUGAR PEA)",2140025,Guatemala,"Chimaltenango, Guatemala",No,T-005-S14,Peninsula PPI Fresh,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,Chlorinated Hydrocarbons,CHLOROTHALONIL,0.42,5,0.02
8-Jan-14,"PEA, SNOW (SUGAR PEA)",2140025,Guatemala,"Chimaltenango, Guatemala",No,T-005-S14,Peninsula PPI Fresh,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,LCMSMS,DIMETHOATE,0.031,2,0.01
8-Jan-14,"PEA, SNOW (SUGAR PEA)",2140025,Guatemala,"Chimaltenango, Guatemala",No,T-005-S14,Peninsula PPI Fresh,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,LCMSMS,CARBENDAZIM,0.546,NTE,0.01
8-Jan-14,"PEA, SNOW (SUGAR PEA)",2140025,Guatemala,"Chimaltenango, Guatemala",No,T-005-S14,Peninsula PPI Fresh,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,Organophosphates,,0,,
8-Jan-14,"PEA, SNOW (SUGAR PEA)",2140026,Mexico,,No,,Garden Valley,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,Organophosphates,,0,,
8-Jan-14,"PEA, SNOW (SUGAR PEA)",2140026,Mexico,,No,,Garden Valley,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,Chlorinated Hydrocarbons,,0,,
8-Jan-14,"PEA, SNOW (SUGAR PEA)",2140026,Mexico,,No,,Garden Valley,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,LCMSMS,,0,,
8-Jan-14,GRAPES,2140027,California,Delano,No,,"Four Star Fruit, Inc.",Diamond Fresh Farmers Markets,Diamond Bar,Farmers Market,Basic Screening,Organophosphates,,0,,
8-Jan-14,GRAPES,2140027,California,Delano,No,,"Four Star Fruit, Inc.",Diamond Fresh Farmers Markets,Diamond Bar,Farmers Market,Basic Screening,Chlorinated Hydrocarbons,,0,,
8-Jan-14,GRAPES,2140027,California,Delano,No,,"Four Star Fruit, Inc.",Diamond Fresh Farmers Markets,Diamond Bar,Farmers Market,Basic Screening,LCMSMS,BOSCALID,0.045,5,0.01
8-Jan-14,GRAPES,2140027,California,Delano,No,,"Four Star Fruit, Inc.",Diamond Fresh Farmers Markets,Diamond Bar,Farmers Market,Basic Screening,LCMSMS,FENHEXAMID,0.377,4,0.08
8-Jan-14,GRAPES,2140027,California,Delano,No,,"Four Star Fruit, Inc.",Diamond Fresh Farmers Markets,Diamond Bar,Farmers Market,Basic Screening,LCMSMS,METHOXYFENOZIDE,0.055,1,0.01
8-Jan-14,GRAPES,2140027,California,Delano,No,,"Four Star Fruit, Inc.",Diamond Fresh Farmers Markets,Diamond Bar,Farmers Market,Basic Screening,LCMSMS,SPIROTETRAMAT,0.015,1.3,0.01
8-Jan-14,MUSHROOMS,2140028,California,San Marcos,Yes,,Hokto,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,Chlorinated Hydrocarbons,,0,,
8-Jan-14,MUSHROOMS,2140028,California,San Marcos,Yes,,Hokto,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,LCMSMS,,0,,
8-Jan-14,MUSHROOMS,2140028,California,San Marcos,Yes,,Hokto,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,Organophosphates,,0,,
8-Jan-14,MUSHROOMS,2140029,California,San Marcos,Yes,,Hokto,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,Chlorinated Hydrocarbons,,0,,
8-Jan-14,MUSHROOMS,2140029,California,San Marcos,Yes,,Hokto,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,LCMSMS,,0,,
8-Jan-14,MUSHROOMS,2140029,California,San Marcos,Yes,,Hokto,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,Organophosphates,,0,,
8-Jan-14,KALE,2140030,United States,,No,,Sun Fresh,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,Organophosphates,,0,,
8-Jan-14,KALE,2140030,United States,,No,,Sun Fresh,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,Chlorinated Hydrocarbons,,0,,
8-Jan-14,KALE,2140030,United States,,No,,Sun Fresh,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,LCMSMS,INDOXACARB,0.588,12,0.02
8-Jan-14,KALE,2140030,United States,,No,,Sun Fresh,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,LCMSMS,PYRACLOSTROBIN,1.4,16,0.01
8-Jan-14,KALE,2140030,United States,,No,,Sun Fresh,Diamond Fresh Farmers Market,Diamond Bar,Farmers Market,Basic Screening,LCMSMS,SPIROTETRAMAT,0.019,8,0.01
9-Jan-14,PRICKLYPEAR CACTUS PADS,2140033,Mexico,,No,T-001-N14,Fresh Cactus,"Marquez Produce, Inc.",Los Angeles,Wholesale,Special Testing,LCMSMS,MONOCROTOPHOS,0.387,NTE,0.01
10-Jan-14,PRICKLYPEAR CACTUS PADS,2140035,Mexico,,No,T-003-S14,Precioso Produce,Superior Grocers,Santa Fe Springs,Chain Distribution,Special Testing,LCMSMS,CARBENDAZIM,2.81,NTE,0.01
10-Jan-14,PRICKLYPEAR CACTUS PADS,2140035,Mexico,,No,T-003-S14,Precioso Produce,Superior Grocers,Santa Fe Springs,Chain Distribution,Special Testing,LCMSMS,MONOCROTOPHOS,1.47,NTE,0.01
10-Jan-14,"PEA, SNOW (SUGAR PEA)",2140036,Guatemala,,No,T-005-S14,Peninsula PPI Fresh,"Great West Produce, Inc.",Commerce,Wholesale,Special Testing,LCMSMS,CARBENDAZIM,0.047,NTE,0.01
13-Jan-14,ARROWROOT,2140038,China - mainland,,No,,Arrow Root Produce of China,Wing Produce Inc.,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
13-Jan-14,ARROWROOT,2140038,China - mainland,,No,,Arrow Root Produce of China,Wing Produce Inc.,Los Angeles,Wholesale,Basic Screening,LCMSMS,,0,,
13-Jan-14,ARROWROOT,2140038,China - mainland,,No,,Arrow Root Produce of China,Wing Produce Inc.,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
13-Jan-14,MUSHROOMS,2140039,China - mainland,,No,,King Oyster Mushrooms,Wing Produce Inc.,Los Angeles,Wholesale,Basic Screening,LCMSMS,,0,,
13-Jan-14,MUSHROOMS,2140039,China - mainland,,No,,King Oyster Mushrooms,Wing Produce Inc.,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
13-Jan-14,MUSHROOMS,2140039,China - mainland,,No,,King Oyster Mushrooms,Wing Produce Inc.,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
13-Jan-14,PEAR,2140040,China - mainland,,No,T-010-S14,Double Tree,Wing Produce Inc.,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
13-Jan-14,PEAR,2140040,China - mainland,,No,T-010-S14,Double Tree,Wing Produce Inc.,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,CYPERMETHRIN,0.04,2,0.02
13-Jan-14,PEAR,2140040,China - mainland,,No,T-010-S14,Double Tree,Wing Produce Inc.,Los Angeles,Wholesale,Basic Screening,LCMSMS,CHLORPYRIFOS,0.059,0.05,0.02
13-Jan-14,FENUGREEK,2140041,California,Oxnard,No,T-011-S14,"Herb Farm, LLC","Samra Produce, Inc.",Los Angeles,Wholesale,Basic Screening,LCMSMS,CHLORANTRANILIPROLE,0.037,14,0.02
13-Jan-14,FENUGREEK,2140041,California,Oxnard,No,T-011-S14,"Herb Farm, LLC","Samra Produce, Inc.",Los Angeles,Wholesale,Basic Screening,LCMSMS,SPINETORAM,0.042,1.7,0.02
13-Jan-14,FENUGREEK,2140041,California,Oxnard,No,T-011-S14,"Herb Farm, LLC","Samra Produce, Inc.",Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,CHLORTHAL-DIMETHYL,0.03,NTE,0.02
13-Jan-14,FENUGREEK,2140041,California,Oxnard,No,T-011-S14,"Herb Farm, LLC","Samra Produce, Inc.",Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
13-Jan-14,"GUAVA, COMMON",2140042,California,,No,,Quality Vegetables,Samra Produce Inc.,Los Angeles,Wholesale,Basic Screening,LCMSMS,,0,,
13-Jan-14,"GUAVA, COMMON",2140042,California,,No,,Quality Vegetables,Samra Produce Inc.,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
13-Jan-14,"GUAVA, COMMON",2140042,California,,No,,Quality Vegetables,Samra Produce Inc.,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
13-Jan-14,"BROCCOLI RAAB (RAPA, ITALIAN TURNIP, RAPINI)",2140043,California,Salinas,No,,Toppy,"Samra Produce, Inc.",Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
13-Jan-14,"BROCCOLI RAAB (RAPA, ITALIAN TURNIP, RAPINI)",2140043,California,Salinas,No,,Toppy,"Samra Produce, Inc.",Los Angeles,Wholesale,Basic Screening,LCMSMS,,0,,
13-Jan-14,"BROCCOLI RAAB (RAPA, ITALIAN TURNIP, RAPINI)",2140043,California,Salinas,No,,Toppy,"Samra Produce, Inc.",Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
13-Jan-14,"PEA, SNOW (SUGAR PEA)",2140044,Mexico,,No,T-012-S14,Fresh Epazote,Samra Produce Inc.,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
13-Jan-14,"PEA, SNOW (SUGAR PEA)",2140044,Mexico,,No,T-012-S14,Fresh Epazote,Samra Produce Inc.,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
13-Jan-14,"PEA, SNOW (SUGAR PEA)",2140044,Mexico,,No,T-012-S14,Fresh Epazote,Samra Produce Inc.,Los Angeles,Wholesale,Basic Screening,LCMSMS,DIMETHOATE,0.049,2,0.01
13-Jan-14,"PEA, SNOW (SUGAR PEA)",2140044,Mexico,,No,T-012-S14,Fresh Epazote,Samra Produce Inc.,Los Angeles,Wholesale,Basic Screening,LCMSMS,PROPAMOCARB HYDROCHLORIDE,0.288,NTE,0.02
13-Jan-14,GINGER ROOT,2140054,China - mainland,,No,T-006-C14,Fresh Ginger Produce of China,Wing Produce Inc.,Los Angeles,Wholesale,Special Testing,LCMSMS,ALDICARB SULFOXIDE,0,,0.02
13-Jan-14,PAPAYA,2140045,Mexico,,No,,Rodrifrut,"Ralphs, email: danny.saldana@stores.ralphs.com",Anaheim,Retail,Basic Screening,LCMSMS,PYRACLOSTROBIN,0.012,0.6,0.01
13-Jan-14,PAPAYA,2140045,Mexico,,No,,Rodrifrut,"Ralphs, email: danny.saldana@stores.ralphs.com",Anaheim,Retail,Basic Screening,LCMSMS,FLUDIOXONIL,0.107,5,0.02
